alpha,categories,county,farms,heads,heads_all,livestock,state,subtypes
,,349.0,,,,ckn-broilers,48,
,,349.0,,,,ckn-layers,48,
,,349.0,,,,ckn-pullets,48,
,,349.0,,,,ckn-roosters,48,
,,349.0,,,,ducks,48,
,,349.0,,,,emus,48,
,,349.0,,,,geese,48,
,,349.0,,,,guineas,48,
0.0,2.0,349.0,73.0,533.0,533.0,hogs,48,1.0
,,349.0,,,,peafowl,48,
,,349.0,,,,pigeons,48,
,,349.0,,,,poultry-other,48,
,,349.0,,,,quail,48,
0.0,3.0,349.0,137.0,3124.0,3124.0,sheep,48,1.0
,,349.0,,,,turkeys,48,
0.0,4.0,351.0,255.0,3894.0,3850.0,cattle,48,3.0
,,351.0,,,,ckn-broilers,48,
,,351.0,,,,ckn-layers,48,
,,351.0,,,,ckn-pullets,48,
,,351.0,,,,ckn-roosters,48,
,,351.0,,,,ducks,48,
,,351.0,,,,geese,48,
,,351.0,,,,guineas,48,
0.0,1.0,351.0,71.0,442.0,442.0,hogs,48,1.0
,,351.0,,,,peafowl,48,
,,351.0,,,,quail,48,
0.0,1.0,351.0,22.0,96.0,96.0,sheep,48,1.0
,,351.0,,,,turkeys,48,
0.0,7.0,353.0,168.0,20851.0,22865.0,cattle,48,2.0
,,353.0,,,,ckn-broilers,48,
,,353.0,,,,ckn-layers,48,
,,353.0,,,,ckn-pullets,48,
,,353.0,,,,ckn-roosters,48,
,,353.0,,,,guineas,48,
0.0,2.0,353.0,6.0,110.0,-2.0,hogs,48,1.0
0.0,2.0,353.0,6.0,78.0,-2.0,sheep,48,1.0
,,353.0,,,,turkeys,48,
0.0,7.0,355.0,185.0,6901.0,6049.0,cattle,48,2.0
,,355.0,,,,ckn-broilers,48,
,,355.0,,,,ckn-layers,48,
,,355.0,,,,ckn-pullets,48,
,,355.0,,,,ckn-roosters,48,
,,355.0,,,,ducks,48,
,,355.0,,,,guineas,48,
0.0,2.0,355.0,19.0,331.0,331.0,hogs,48,1.0
,,355.0,,,,peafowl,48,
,,355.0,,,,quail,48,
0.0,2.0,355.0,8.0,83.0,-2.0,sheep,48,1.0
,,355.0,,,,turkeys,48,
0.0,7.0,357.0,65.0,70134.0,72429.0,cattle,48,2.0
,,357.0,,,,ckn-layers,48,
0.0,1.0,357.0,2.0,149443.0,-1.0,hogs,48,1.0
-0.0,7.0,359.0,55.0,104228.0,104168.0,cattle,48,2.0
,,359.0,,,,ckn-layers,48,
-0.0,7.0,361.0,297.0,7553.0,6805.0,cattle,48,2.0
,,361.0,,,,chukars,48,
,,361.0,,,,ckn-broilers,48,
,,361.0,,,,ckn-layers,48,
,,361.0,,,,ckn-pullets,48,
,,361.0,,,,ckn-roosters,48,
,,361.0,,,,ducks,48,
,,361.0,,,,emus,48,
,,361.0,,,,geese,48,
,,361.0,,,,guineas,48,
0.0,2.0,361.0,47.0,216.0,-2.0,hogs,48,1.0
,,361.0,,,,peafowl,48,
,,361.0,,,,pigeons,48,
,,361.0,,,,poultry-other,48,
,,361.0,,,,quail,48,
0.0,1.0,361.0,23.0,339.0,339.0,sheep,48,1.0
,,361.0,,,,turkeys,48,
-0.0,7.0,363.0,792.0,47047.0,47357.0,cattle,48,3.0
,,363.0,,,,ckn-broilers,48,
,,363.0,,,,ckn-layers,48,
,,363.0,,,,ckn-pullets,48,
,,363.0,,,,ckn-roosters,48,
,,363.0,,,,ducks,48,
,,363.0,,,,geese,48,
,,363.0,,,,guineas,48,
0.0,2.0,363.0,24.0,146.0,-2.0,hogs,48,1.0
,,363.0,,,,peafowl,48,
,,363.0,,,,poultry-other,48,
,,363.0,,,,quail,48,
0.0,3.0,363.0,65.0,1087.0,606.0,sheep,48,1.0
,,363.0,,,,turkeys,48,
0.0,7.0,365.0,448.0,27629.0,27630.0,cattle,48,2.0
,,365.0,,,,chukars,48,
,,365.0,,,,ckn-broilers,48,
,,365.0,,,,ckn-layers,48,
,,365.0,,,,ckn-pullets,48,
,,365.0,,,,ckn-roosters,48,
,,365.0,,,,ducks,48,
,,365.0,,,,guineas,48,
0.0,1.0,365.0,32.0,214.0,214.0,hogs,48,1.0
,,365.0,,,,pheasants,48,
,,365.0,,,,quail,48,
0.0,2.0,365.0,18.0,235.0,235.0,sheep,48,1.0
,,365.0,,,,turkeys,48,
0.0,7.0,367.0,2318.0,44982.0,44486.0,cattle,48,3.0
,,367.0,,,,chukars,48,
,,367.0,,,,ckn-broilers,48,
,,367.0,,,,ckn-layers,48,
,,367.0,,,,ckn-pullets,48,
,,367.0,,,,ckn-roosters,48,
,,367.0,,,,ducks,48,
,,367.0,,,,emus,48,
,,367.0,,,,geese,48,
,,367.0,,,,guineas,48,
0.0,2.0,367.0,93.0,536.0,536.0,hogs,48,1.0
,,367.0,,,,peafowl,48,
,,367.0,,,,pheasants,48,
,,367.0,,,,pigeons,48,
,,367.0,,,,poultry-other,48,
,,367.0,,,,quail,48,
0.0,3.0,367.0,202.0,3268.0,3268.0,sheep,48,1.0
,,367.0,,,,turkeys,48,
-0.0,7.0,369.0,123.0,362705.0,362742.0,cattle,48,3.0
,,369.0,,,,ckn-layers,48,
,,369.0,,,,ckn-pullets,48,
0.0,1.0,369.0,3.0,7.0,7.0,hogs,48,1.0
0.0,4.0,369.0,17.0,3432.0,811.0,sheep,48,1.0
-0.0,7.0,371.0,131.0,25933.0,25933.0,cattle,48,2.0
,,371.0,,,,ckn-broilers,48,
,,371.0,,,,ckn-layers,48,
,,371.0,,,,ckn-pullets,48,
,,371.0,,,,ckn-roosters,48,
,,371.0,,,,ducks,48,
,,371.0,,,,guineas,48,
-0.0,1.0,371.0,6.0,6.0,6.0,hogs,48,1.0
0.0,5.0,371.0,37.0,14902.0,14902.0,sheep,48,1.0
,,371.0,,,,turkeys,48,
-0.0,6.0,373.0,306.0,9044.0,8194.0,cattle,48,3.0
,,373.0,,,,ckn-broilers,48,
,,373.0,,,,ckn-layers,48,
,,373.0,,,,ckn-pullets,48,
,,373.0,,,,ckn-roosters,48,
,,373.0,,,,ducks,48,
,,373.0,,,,geese,48,
,,373.0,,,,guineas,48,
0.0,1.0,373.0,24.0,75.0,75.0,hogs,48,1.0
,,373.0,,,,peafowl,48,
,,373.0,,,,pheasants,48,
,,373.0,,,,quail,48,
0.0,2.0,373.0,8.0,167.0,-2.0,sheep,48,1.0
,,373.0,,,,turkeys,48,
-0.0,7.0,375.0,133.0,38219.0,38219.0,cattle,48,2.0
,,375.0,,,,ckn-broilers,48,
,,375.0,,,,ckn-layers,48,
,,375.0,,,,ckn-pullets,48,
,,375.0,,,,ckn-roosters,48,
,,375.0,,,,ducks,48,
,,375.0,,,,geese,48,
,,375.0,,,,guineas,48,
0.0,2.0,375.0,15.0,568.0,568.0,hogs,48,1.0
,,375.0,,,,peafowl,48,
0.0,2.0,375.0,12.0,295.0,295.0,sheep,48,1.0
,,375.0,,,,turkeys,48,
0.0,7.0,377.0,116.0,33956.0,33956.0,cattle,48,2.0
,,377.0,,,,ckn-layers,48,
,,377.0,,,,ckn-pullets,48,
,,377.0,,,,ckn-roosters,48,
,,377.0,,,,guineas,48,
0.0,2.0,377.0,3.0,145.0,-2.0,sheep,48,1.0
0.0,7.0,379.0,398.0,18167.0,18084.0,cattle,48,3.0
,,379.0,,,,ckn-broilers,48,
,,379.0,,,,ckn-layers,48,
,,379.0,,,,ckn-pullets,48,
,,379.0,,,,ckn-roosters,48,
,,379.0,,,,ducks,48,
,,379.0,,,,emus,48,
,,379.0,,,,guineas,48,
0.0,2.0,379.0,14.0,241.0,241.0,hogs,48,1.0
,,379.0,,,,peafowl,48,
,,379.0,,,,pigeons,48,
,,379.0,,,,poultry-other,48,
,,379.0,,,,quail,48,
0.0,2.0,379.0,37.0,975.0,975.0,sheep,48,1.0
,,379.0,,,,turkeys,48,
-0.0,7.0,381.0,333.0,231146.0,231146.0,cattle,48,2.0
,,381.0,,,,chukars,48,
,,381.0,,,,ckn-broilers,48,
,,381.0,,,,ckn-layers,48,
,,381.0,,,,ckn-pullets,48,
,,381.0,,,,ckn-roosters,48,
,,381.0,,,,ducks,48,
,,381.0,,,,geese,48,
,,381.0,,,,guineas,48,
0.0,3.0,381.0,44.0,2092.0,2092.0,hogs,48,1.0
,,381.0,,,,peafowl,48,
,,381.0,,,,quail,48,
0.0,2.0,381.0,39.0,613.0,613.0,sheep,48,1.0
0.0,7.0,383.0,38.0,10289.0,10113.0,cattle,48,2.0
,,383.0,,,,ckn-broilers,48,
,,383.0,,,,ckn-layers,48,
,,383.0,,,,ckn-pullets,48,
,,383.0,,,,guineas,48,
0.0,4.0,383.0,8.0,3519.0,98.0,sheep,48,1.0
-0.0,7.0,385.0,68.0,3876.0,1718.0,cattle,48,2.0
,,385.0,,,,ckn-layers,48,
,,385.0,,,,ckn-pullets,48,
,,385.0,,,,guineas,48,
0.0,2.0,385.0,12.0,420.0,420.0,hogs,48,1.0
,,385.0,,,,peafowl,48,
0.0,4.0,385.0,19.0,1298.0,694.0,sheep,48,1.0
,,385.0,,,,turkeys,48,
-0.0,7.0,387.0,638.0,79135.0,78680.0,cattle,48,3.0
,,387.0,,,,chukars,48,
,,387.0,,,,ckn-broilers,48,
,,387.0,,,,ckn-layers,48,
,,387.0,,,,ckn-pullets,48,
,,387.0,,,,ckn-roosters,48,
,,387.0,,,,ducks,48,
,,387.0,,,,geese,48,
,,387.0,,,,guineas,48,
0.0,1.0,387.0,4.0,19.0,19.0,hogs,48,1.0
0.0,2.0,387.0,5.0,142.0,-2.0,sheep,48,1.0
,,387.0,,,,turkeys,48,
-0.0,7.0,389.0,66.0,12511.0,11686.0,cattle,48,2.0
,,389.0,,,,ckn-layers,48,
,,389.0,,,,ckn-pullets,48,
0.0,1.0,389.0,7.0,25.0,25.0,hogs,48,1.0
0.0,1.0,389.0,6.0,36.0,36.0,sheep,48,1.0
,,389.0,,,,turkeys,48,
-0.0,7.0,391.0,194.0,24249.0,24249.0,cattle,48,2.0
,,391.0,,,,ckn-broilers,48,
,,391.0,,,,ckn-layers,48,
,,391.0,,,,ckn-pullets,48,
,,391.0,,,,ducks,48,
,,391.0,,,,geese,48,
,,391.0,,,,guineas,48,
0.0,1.0,391.0,20.0,242.0,242.0,sheep,48,1.0
,,391.0,,,,turkeys,48,
0.0,7.0,393.0,53.0,19573.0,19573.0,cattle,48,2.0
,,393.0,,,,ckn-layers,48,
,,393.0,,,,ckn-pullets,48,
,,393.0,,,,ckn-roosters,48,
,,393.0,,,,guineas,48,
0.0,1.0,393.0,4.0,108.0,108.0,sheep,48,1.0
-0.0,7.0,395.0,973.0,96215.0,96180.0,cattle,48,3.0
,,395.0,,,,ckn-broilers,48,
,,395.0,,,,ckn-layers,48,
,,395.0,,,,ckn-pullets,48,
,,395.0,,,,ckn-roosters,48,
,,395.0,,,,ducks,48,
,,395.0,,,,emus,48,
,,395.0,,,,geese,48,
,,395.0,,,,guineas,48,
0.0,2.0,395.0,14.0,154.0,154.0,hogs,48,1.0
,,395.0,,,,peafowl,48,
,,395.0,,,,pheasants,48,
,,395.0,,,,pigeons,48,
,,395.0,,,,quail,48,
0.0,3.0,395.0,45.0,612.0,365.0,sheep,48,1.0
,,395.0,,,,turkeys,48,
0.0,6.0,397.0,184.0,3678.0,3519.0,cattle,48,2.0
,,397.0,,,,ckn-broilers,48,
,,397.0,,,,ckn-layers,48,
,,397.0,,,,ckn-pullets,48,
,,397.0,,,,ckn-roosters,48,
,,397.0,,,,ducks,48,
,,397.0,,,,geese,48,
,,397.0,,,,guineas,48,
0.0,1.0,397.0,10.0,148.0,148.0,hogs,48,1.0
,,397.0,,,,peafowl,48,
0.0,3.0,397.0,42.0,547.0,261.0,sheep,48,1.0
0.0,7.0,399.0,478.0,39150.0,36974.0,cattle,48,3.0
,,399.0,,,,ckn-broilers,48,
,,399.0,,,,ckn-layers,48,
,,399.0,,,,ckn-pullets,48,
,,399.0,,,,ckn-roosters,48,
,,399.0,,,,ducks,48,
,,399.0,,,,guineas,48,
0.0,2.0,399.0,12.0,219.0,219.0,hogs,48,1.0
0.0,5.0,399.0,127.0,9793.0,7742.0,sheep,48,1.0
0.0,7.0,401.0,736.0,40962.0,40965.0,cattle,48,3.0
,,401.0,,,,ckn-broilers,48,
,,401.0,,,,ckn-layers,48,
,,401.0,,,,ckn-pullets,48,
,,401.0,,,,ckn-roosters,48,
,,401.0,,,,ducks,48,
,,401.0,,,,emus,48,
,,401.0,,,,geese,48,
,,401.0,,,,guineas,48,
0.0,2.0,401.0,43.0,484.0,484.0,hogs,48,1.0
,,401.0,,,,peafowl,48,
,,401.0,,,,pheasants,48,
,,401.0,,,,quail,48,
0.0,3.0,401.0,25.0,412.0,191.0,sheep,48,1.0
,,401.0,,,,turkeys,48,
-0.0,7.0,403.0,92.0,5059.0,2814.0,cattle,48,3.0
,,403.0,,,,ckn-broilers,48,
,,403.0,,,,ckn-layers,48,
,,403.0,,,,ckn-pullets,48,
,,403.0,,,,ckn-roosters,48,
,,403.0,,,,ducks,48,
,,403.0,,,,geese,48,
,,403.0,,,,guineas,48,
0.0,1.0,403.0,13.0,99.0,99.0,hogs,48,1.0
,,403.0,,,,peafowl,48,
0.0,1.0,403.0,5.0,13.0,13.0,sheep,48,1.0
,,403.0,,,,turkeys,48,
-0.0,6.0,405.0,144.0,6826.0,6827.0,cattle,48,2.0
,,405.0,,,,ckn-broilers,48,
,,405.0,,,,ckn-layers,48,
,,405.0,,,,ckn-pullets,48,
,,405.0,,,,ckn-roosters,48,
,,405.0,,,,ducks,48,
,,405.0,,,,geese,48,
,,405.0,,,,guineas,48,
0.0,1.0,405.0,11.0,90.0,90.0,hogs,48,1.0
,,405.0,,,,peafowl,48,
,,405.0,,,,pheasants,48,
,,405.0,,,,quail,48,
0.0,1.0,405.0,12.0,107.0,107.0,sheep,48,1.0
,,405.0,,,,turkeys,48,
-0.0,7.0,407.0,325.0,12515.0,12561.0,cattle,48,2.0
,,407.0,,,,ckn-broilers,48,
,,407.0,,,,ckn-layers,48,
,,407.0,,,,ckn-pullets,48,
,,407.0,,,,ckn-roosters,48,
,,407.0,,,,ducks,48,
,,407.0,,,,emus,48,
,,407.0,,,,geese,48,
,,407.0,,,,guineas,48,
0.0,1.0,407.0,13.0,57.0,57.0,hogs,48,1.0
,,407.0,,,,peafowl,48,
,,407.0,,,,pheasants,48,
,,407.0,,,,quail,48,
0.0,2.0,407.0,17.0,288.0,288.0,sheep,48,1.0
,,407.0,,,,turkeys,48,
0.0,7.0,409.0,301.0,13047.0,12462.0,cattle,48,3.0
,,409.0,,,,ckn-broilers,48,
,,409.0,,,,ckn-layers,48,
,,409.0,,,,ckn-pullets,48,
,,409.0,,,,ckn-roosters,48,
,,409.0,,,,ducks,48,
,,409.0,,,,emus,48,
,,409.0,,,,geese,48,
,,409.0,,,,guineas,48,
0.0,2.0,409.0,21.0,504.0,504.0,hogs,48,1.0
,,409.0,,,,quail,48,
0.0,2.0,409.0,30.0,544.0,544.0,sheep,48,1.0
,,409.0,,,,turkeys,48,
0.0,7.0,411.0,505.0,40951.0,40951.0,cattle,48,2.0
,,411.0,,,,ckn-broilers,48,
,,411.0,,,,ckn-layers,48,
,,411.0,,,,ckn-pullets,48,
,,411.0,,,,ckn-roosters,48,
,,411.0,,,,ducks,48,
,,411.0,,,,geese,48,
,,411.0,,,,guineas,48,
0.0,3.0,411.0,10.0,3412.0,14.0,hogs,48,1.0
,,411.0,,,,pheasants,48,
,,411.0,,,,pigeons,48,
,,411.0,,,,quail,48,
0.0,5.0,411.0,98.0,6984.0,4705.0,sheep,48,1.0
,,411.0,,,,turkeys,48,
0.0,7.0,413.0,149.0,18107.0,18108.0,cattle,48,2.0
,,413.0,,,,ckn-broilers,48,
,,413.0,,,,ckn-layers,48,
,,413.0,,,,ckn-pullets,48,
,,413.0,,,,ckn-roosters,48,
,,413.0,,,,ducks,48,
,,413.0,,,,geese,48,
,,413.0,,,,guineas,48,
-0.0,1.0,413.0,1.0,24.0,-1.0,hogs,48,1.0
,,413.0,,,,peafowl,48,
0.0,5.0,413.0,119.0,23812.0,23812.0,sheep,48,1.0
,,413.0,,,,turkeys,48,
0.0,7.0,415.0,223.0,13703.0,13554.0,cattle,48,3.0
,,415.0,,,,chukars,48,
,,415.0,,,,ckn-broilers,48,
,,415.0,,,,ckn-layers,48,
,,415.0,,,,ckn-pullets,48,
,,415.0,,,,ckn-roosters,48,
,,415.0,,,,ducks,48,
,,415.0,,,,guineas,48,
0.0,2.0,415.0,8.0,76.0,-2.0,hogs,48,1.0
,,415.0,,,,peafowl,48,
,,415.0,,,,poultry-other,48,
,,415.0,,,,quail,48,
0.0,3.0,415.0,18.0,1583.0,393.0,sheep,48,1.0
,,415.0,,,,turkeys,48,
-0.0,7.0,417.0,137.0,23795.0,23795.0,cattle,48,2.0
,,417.0,,,,ckn-layers,48,
,,417.0,,,,ducks,48,
,,417.0,,,,geese,48,
,,417.0,,,,guineas,48,
0.0,2.0,417.0,12.0,64.0,-2.0,hogs,48,1.0
,,417.0,,,,peafowl,48,
-0.0,1.0,417.0,2.0,198.0,-1.0,sheep,48,1.0
-0.0,7.0,419.0,560.0,43649.0,43650.0,cattle,48,3.0
,,419.0,,,,ckn-broilers,48,
,,419.0,,,,ckn-layers,48,
,,419.0,,,,ckn-pullets,48,
,,419.0,,,,ckn-roosters,48,
,,419.0,,,,ducks,48,
,,419.0,,,,guineas,48,
0.0,2.0,419.0,13.0,579.0,579.0,hogs,48,1.0
-0.0,1.0,419.0,2.0,48.0,-1.0,sheep,48,1.0
-0.0,7.0,421.0,75.0,249456.0,255969.0,cattle,48,3.0
,,421.0,,,,ckn-layers,48,
,,421.0,,,,ckn-pullets,48,
,,421.0,,,,ducks,48,
,,421.0,,,,geese,48,
0.0,2.0,421.0,7.0,149568.0,172.0,hogs,48,1.0
-0.0,1.0,421.0,1.0,24.0,-1.0,sheep,48,1.0
,,421.0,,,,turkeys,48,
0.0,7.0,423.0,1231.0,42957.0,43997.0,cattle,48,3.0
,,423.0,,,,ckn-broilers,48,
,,423.0,,,,ckn-layers,48,
,,423.0,,,,ckn-pullets,48,
,,423.0,,,,ckn-roosters,48,
,,423.0,,,,ducks,48,
,,423.0,,,,geese,48,
,,423.0,,,,guineas,48,
0.0,1.0,423.0,71.0,437.0,437.0,hogs,48,1.0
,,423.0,,,,peafowl,48,
,,423.0,,,,pheasants,48,
,,423.0,,,,pigeons,48,
,,423.0,,,,poultry-other,48,
,,423.0,,,,quail,48,
0.0,2.0,423.0,104.0,960.0,960.0,sheep,48,1.0
,,423.0,,,,turkeys,48,
-0.0,7.0,425.0,181.0,7390.0,5678.0,cattle,48,3.0
,,425.0,,,,ckn-broilers,48,
,,425.0,,,,ckn-layers,48,
,,425.0,,,,ckn-pullets,48,
,,425.0,,,,ckn-roosters,48,
,,425.0,,,,ducks,48,
,,425.0,,,,geese,48,
,,425.0,,,,guineas,48,
0.0,1.0,425.0,5.0,20.0,20.0,hogs,48,1.0
,,425.0,,,,poultry-other,48,
0.0,2.0,425.0,16.0,296.0,296.0,sheep,48,1.0
,,425.0,,,,turkeys,48,
-0.0,7.0,427.0,792.0,50727.0,50623.0,cattle,48,3.0
,,427.0,,,,ckn-broilers,48,
,,427.0,,,,ckn-layers,48,
,,427.0,,,,ckn-pullets,48,
,,427.0,,,,ckn-roosters,48,
,,427.0,,,,ducks,48,
,,427.0,,,,geese,48,
,,427.0,,,,guineas,48,
0.0,1.0,427.0,27.0,166.0,166.0,hogs,48,1.0
,,427.0,,,,ostriches,48,
,,427.0,,,,peafowl,48,
,,427.0,,,,pigeons,48,
0.0,3.0,427.0,137.0,2226.0,1110.0,sheep,48,1.0
,,427.0,,,,turkeys,48,
-0.0,7.0,429.0,294.0,17814.0,14681.0,cattle,48,3.0
,,429.0,,,,ckn-broilers,48,
,,429.0,,,,ckn-layers,48,
,,429.0,,,,ckn-pullets,48,
,,429.0,,,,ckn-roosters,48,
,,429.0,,,,ducks,48,
,,429.0,,,,geese,48,
,,429.0,,,,guineas,48,
0.0,1.0,429.0,10.0,26.0,26.0,hogs,48,1.0
,,429.0,,,,peafowl,48,
0.0,3.0,429.0,16.0,309.0,105.0,sheep,48,1.0
,,429.0,,,,turkeys,48,
0.0,7.0,431.0,40.0,11488.0,11406.0,cattle,48,3.0
,,431.0,,,,ckn-layers,48,
,,431.0,,,,ducks,48,
,,431.0,,,,geese,48,
,,431.0,,,,guineas,48,
-0.0,1.0,431.0,6.0,6.0,6.0,hogs,48,1.0
0.0,4.0,431.0,24.0,7364.0,7364.0,sheep,48,1.0
,,431.0,,,,turkeys,48,
0.0,7.0,433.0,166.0,19421.0,19415.0,cattle,48,2.0
,,433.0,,,,ckn-broilers,48,
,,433.0,,,,ckn-layers,48,
,,433.0,,,,ckn-pullets,48,
,,433.0,,,,ckn-roosters,48,
,,433.0,,,,guineas,48,
0.0,2.0,433.0,11.0,218.0,218.0,hogs,48,1.0
0.0,2.0,433.0,6.0,159.0,-2.0,sheep,48,1.0
-0.0,7.0,435.0,118.0,12242.0,11122.0,cattle,48,2.0
,,435.0,,,,ckn-broilers,48,
,,435.0,,,,ckn-layers,48,
,,435.0,,,,ckn-pullets,48,
-0.0,1.0,435.0,1.0,24.0,-1.0,hogs,48,1.0
0.0,5.0,435.0,80.0,19443.0,19443.0,sheep,48,1.0
0.0,7.0,437.0,121.0,196293.0,196293.0,cattle,48,2.0
,,437.0,,,,ckn-broilers,48,
,,437.0,,,,ckn-layers,48,
,,437.0,,,,ckn-pullets,48,
,,437.0,,,,ckn-roosters,48,
,,437.0,,,,ducks,48,
0.0,1.0,437.0,4.0,30.0,30.0,hogs,48,1.0
0.0,1.0,437.0,7.0,220.0,220.0,sheep,48,1.0
0.0,7.0,439.0,442.0,11918.0,11163.0,cattle,48,3.0
,,439.0,,,,ckn-broilers,48,
,,439.0,,,,ckn-layers,48,
,,439.0,,,,ckn-pullets,48,
,,439.0,,,,ckn-roosters,48,
,,439.0,,,,ducks,48,
,,439.0,,,,geese,48,
,,439.0,,,,guineas,48,
0.0,1.0,439.0,15.0,112.0,112.0,hogs,48,1.0
,,439.0,,,,peafowl,48,
,,439.0,,,,quail,48,
0.0,2.0,439.0,68.0,1342.0,1342.0,sheep,48,1.0
,,439.0,,,,turkeys,48,
0.0,7.0,441.0,543.0,13715.0,10630.0,cattle,48,2.0
,,441.0,,,,ckn-broilers,48,
,,441.0,,,,ckn-layers,48,
,,441.0,,,,ckn-pullets,48,
,,441.0,,,,ckn-roosters,48,
,,441.0,,,,ducks,48,
,,441.0,,,,emus,48,
,,441.0,,,,geese,48,
,,441.0,,,,guineas,48,
0.0,4.0,441.0,30.0,691.0,691.0,hogs,48,1.0
,,441.0,,,,ostriches,48,
,,441.0,,,,peafowl,48,
,,441.0,,,,pigeons,48,
,,441.0,,,,poultry-other,48,
,,441.0,,,,quail,48,
0.0,2.0,441.0,79.0,1530.0,1530.0,sheep,48,1.0
,,441.0,,,,turkeys,48,
0.0,7.0,443.0,33.0,5205.0,3138.0,cattle,48,2.0
,,443.0,,,,chukars,48,
,,443.0,,,,ckn-layers,48,
,,443.0,,,,ckn-roosters,48,
,,443.0,,,,ducks,48,
,,443.0,,,,partridges,48,
0.0,3.0,443.0,7.0,1845.0,-3.0,sheep,48,1.0
0.0,7.0,445.0,47.0,12224.0,13296.0,cattle,48,3.0
,,445.0,,,,ckn-broilers,48,
,,445.0,,,,ckn-layers,48,
,,445.0,,,,ckn-roosters,48,
,,445.0,,,,ducks,48,
0.0,2.0,445.0,3.0,121.0,-2.0,hogs,48,1.0
0.0,3.0,445.0,17.0,670.0,670.0,sheep,48,1.0
0.0,7.0,447.0,136.0,44997.0,44997.0,cattle,48,2.0
,,447.0,,,,ckn-layers,48,
,,447.0,,,,ckn-roosters,48,
0.0,7.0,449.0,417.0,27565.0,27565.0,cattle,48,2.0
,,449.0,,,,ckn-broilers,48,
,,449.0,,,,ckn-layers,48,
,,449.0,,,,ckn-pullets,48,
,,449.0,,,,ckn-roosters,48,
,,449.0,,,,ducks,48,
,,449.0,,,,geese,48,
,,449.0,,,,guineas,48,
0.0,1.0,449.0,13.0,82.0,82.0,hogs,48,1.0
,,449.0,,,,peafowl,48,
,,449.0,,,,poultry-other,48,
,,449.0,,,,quail,48,
0.0,2.0,449.0,20.0,271.0,271.0,sheep,48,1.0
,,449.0,,,,turkeys,48,
0.0,7.0,451.0,348.0,31067.0,30095.0,cattle,48,3.0
,,451.0,,,,ckn-broilers,48,
,,451.0,,,,ckn-layers,48,
,,451.0,,,,ckn-pullets,48,
,,451.0,,,,ckn-roosters,48,
,,451.0,,,,ducks,48,
,,451.0,,,,geese,48,
,,451.0,,,,guineas,48,
0.0,3.0,451.0,24.0,790.0,790.0,hogs,48,1.0
,,451.0,,,,peafowl,48,
,,451.0,,,,pheasants,48,
,,451.0,,,,poultry-other,48,
,,451.0,,,,quail,48,
0.0,5.0,451.0,415.0,33927.0,33927.0,sheep,48,1.0
,,451.0,,,,turkeys,48,
0.0,7.0,453.0,445.0,23481.0,23331.0,cattle,48,3.0
,,453.0,,,,ckn-broilers,48,
,,453.0,,,,ckn-layers,48,
,,453.0,,,,ckn-pullets,48,
,,453.0,,,,ckn-roosters,48,
,,453.0,,,,ducks,48,
,,453.0,,,,emus,48,
,,453.0,,,,geese,48,
,,453.0,,,,guineas,48,
0.0,3.0,453.0,26.0,1147.0,1147.0,hogs,48,1.0
,,453.0,,,,peafowl,48,
,,453.0,,,,pheasants,48,
,,453.0,,,,poultry-other,48,
,,453.0,,,,quail,48,
0.0,3.0,453.0,74.0,2066.0,921.0,sheep,48,1.0
,,453.0,,,,turkeys,48,
0.0,7.0,455.0,295.0,14073.0,13228.0,cattle,48,2.0
,,455.0,,,,ckn-broilers,48,
,,455.0,,,,ckn-layers,48,
,,455.0,,,,ckn-pullets,48,
,,455.0,,,,ckn-roosters,48,
,,455.0,,,,ducks,48,
,,455.0,,,,geese,48,
,,455.0,,,,guineas,48,
0.0,1.0,455.0,22.0,182.0,182.0,hogs,48,1.0
,,455.0,,,,peafowl,48,
,,455.0,,,,quail,48,
0.0,1.0,455.0,8.0,111.0,111.0,sheep,48,1.0
,,455.0,,,,turkeys,48,
0.0,6.0,457.0,368.0,8804.0,8766.0,cattle,48,2.0
,,457.0,,,,ckn-broilers,48,
,,457.0,,,,ckn-layers,48,
,,457.0,,,,ckn-pullets,48,
,,457.0,,,,ckn-roosters,48,
,,457.0,,,,ducks,48,
,,457.0,,,,geese,48,
,,457.0,,,,guineas,48,
0.0,2.0,457.0,65.0,362.0,362.0,hogs,48,1.0
,,457.0,,,,peafowl,48,
,,457.0,,,,pheasants,48,
,,457.0,,,,pigeons,48,
,,457.0,,,,poultry-other,48,
,,457.0,,,,quail,48,
0.0,2.0,457.0,20.0,238.0,-2.0,sheep,48,1.0
,,457.0,,,,turkeys,48,
0.0,7.0,459.0,856.0,43258.0,43452.0,cattle,48,3.0
,,459.0,,,,chukars,48,
,,459.0,,,,ckn-broilers,48,
,,459.0,,,,ckn-layers,48,
,,459.0,,,,ckn-pullets,48,
,,459.0,,,,ckn-roosters,48,
,,459.0,,,,ducks,48,
,,459.0,,,,geese,48,
,,459.0,,,,guineas,48,
0.0,1.0,459.0,53.0,165.0,165.0,hogs,48,1.0
,,459.0,,,,peafowl,48,
,,459.0,,,,pheasants,48,
,,459.0,,,,pigeons,48,
,,459.0,,,,quail,48,
0.0,3.0,459.0,38.0,655.0,327.0,sheep,48,1.0
,,459.0,,,,turkeys,48,
-0.0,7.0,461.0,34.0,4020.0,3403.0,cattle,48,2.0
,,461.0,,,,ckn-layers,48,
,,461.0,,,,ckn-roosters,48,
,,461.0,,,,ducks,48,
,,461.0,,,,geese,48,
