status,county_by_farmsize,deficit,diff,farms_by_size,lambda0,tot_farms,tot_heads
gaps,False,9491.0,9501.0,False,949.0999999999999,391.0,11474.0
ignored,,,,,,,
gaps,True,2146.0,2151.0,True,144.5,6457.0,102671.0
gaps,True,2931.0,2938.0,True,809.0,2783.0,631199.0
gaps,True,37.0,40.0,True,10.0,7888.0,646715.0
ignored,,,,,,,
gaps,False,1368.0,1376.0,False,171.0,11.0,1368.0
ignored,,,,,,,
gaps,False,345435.0,345438.0,False,115145.0,825.0,460277.0
ignored,,,,,,,
gaps,False,5353680.0,5353690.0,True,611743.1428571428,5693.0,6388603.0
ignored,,,,,,,
gaps,False,1639151.0,1639167.0,False,102446.9375,852.0,1693479.0
ignored,,,,,,,
gaps,False,16678.0,16682.0,False,4169.5,815.0,33296.0
ignored,,,,,,,
gaps,False,263569.0,263573.0,False,65892.25,869.0,280513.0
ignored,,,,,,,
gaps,False,63.0,77.0,False,4.5,47.0,145.0
ignored,,,,,,,
gaps,False,120.0,132.0,False,10.0,303.0,2673.0
ignored,,,,,,,
gaps,False,189.0,204.0,False,12.6,383.0,3793.0
ignored,,,,,,,
gaps,True,1247.0,1251.0,True,43.5,1352.0,42889.0
ignored,,,,,,,
gaps,False,10.0,12.0,False,5.0,3.0,10.0
ignored,,,,,,,
gaps,False,171.0,190.0,False,9.0,162.0,876.0
ignored,,,,,,,
gaps,False,5811.0,5832.000000000004,False,276.7142857142857,84.0,26024.0
ignored,,,,,,,
gaps,False,821.0,833.0,False,68.41666666666667,69.0,2279.0
ignored,,,,,,,
gaps,False,1215.0,1229.0,False,86.78571428571429,31.0,1601.0
ignored,,,,,,,
gaps,False,25967.749999999996,25986.75,False,1366.723684210526,58.0,26329.749999999996
ignored,,,,,,,
gaps,True,291.0,293.0,True,90.5,1627.0,72574.0
ignored,,,,,,,
gaps,False,116546.0,116554.0,False,14568.25,686.0,130652.0
ignored,,,,,,,
gaps,True,89665.0,89697.0,True,313.92,13496.0,350192.0
gaps,True,6882.0,6913.0,True,280.55555555555554,402.0,39528.0
gaps,True,48.0,50.0,True,12.0,11355.0,329023.0
ignored,,,,,,,
gaps,False,18128.0,18133.999999999985,False,3021.333333333333,20.0,93695.0
ignored,,,,,,,
gaps,False,1001725.0,1001737.0,False,83477.08333333333,2158.0,193951790.0
ignored,,,,,,,
gaps,False,5546387.0,5546409.0,True,993108.5,5772.0,14535543.0
ignored,,,,,,,
gaps,False,1113542.0,1113559.0,False,65502.470588235294,911.0,7743795.0
ignored,,,,,,,
gaps,False,74341.0,74365.99999999977,False,2973.64,1354.0,1066478.0
ignored,,,,,,,
gaps,False,819.0,827.0,False,102.375,892.0,27158.0
ignored,,,,,,,
gaps,False,97.0,104.00000000000091,False,13.857142857142856,49.0,5218.0
ignored,,,,,,,
gaps,False,444.0,462.0,False,24.666666666666664,285.0,2241.0
ignored,,,,,,,
gaps,False,9690.0,9706.0,False,605.625,618.0,15965.0
ignored,,,,,,,
gaps,True,263909.0,263925.0,True,19071.69230769231,2492.0,8191751.0
ignored,,,,,,,
gaps,False,95.0,100.0,False,19.0,20.0,145.0
ignored,,,,,,,
gaps,False,274.0,303.0,False,9.448275862068966,178.0,954.0
ignored,,,,,,,
gaps,False,62069.0,62083.0,False,4433.5,39.0,212195.0
ignored,,,,,,,
gaps,False,17335.2,17347.199999999997,False,1444.6000000000001,57.0,18524.2
ignored,,,,,,,
gaps,False,278.0,284.0,False,46.33333333333333,24.0,923.0
ignored,,,,,,,
gaps,False,236092.0,236116.99999999977,False,9443.68,152.0,1388342.0
ignored,,,,,,,
gaps,False,59.0,61.99999999999999,False,19.666666666666664,5.0,59.0
ignored,,,,,,,
gaps,True,453.0,465.0,True,22.083333333333332,1536.0,36578.0
ignored,,,,,,,
gaps,False,230651.0,230667.0,False,14415.6875,791.0,15746889.0
ignored,,,,,,,
gaps,True,282121.0,282141.0000000001,True,428.3,6749.0,886405.0
gaps,True,7661.0,7681.0,True,676.8,107.0,14191.0
no gaps,,,,,,6666.0,798676.0
ignored,,,,,,,
no gaps,,,,,,6.0,12.0
ignored,,,,,,,
gaps,False,34849.0,34869.99999999999,False,1659.4761904761904,132.0,40292.0
ignored,,,,,,,
gaps,False,62974.0,62981.0,True,6899.0,850.0,80263.0
ignored,,,,,,,
gaps,False,477967.5,477983.5,False,29872.96875,83.0,478897.5
ignored,,,,,,,
gaps,False,90.0,105.0,False,6.0,86.0,280.0
ignored,,,,,,,
gaps,False,160.0,174.0,False,11.428571428571427,70.0,519.0
ignored,,,,,,,
gaps,False,28.0,37.0,False,3.111111111111111,32.0,178.0
ignored,,,,,,,
gaps,False,177.0,193.0,False,11.0625,88.0,976.0
ignored,,,,,,,
gaps,True,51393.0,51413.00000000003,True,7106.166666666667,177.0,161489.0
ignored,,,,,,,
gaps,False,799.4666666666666,800.4666666666666,False,799.4666666666666,1.0,799.4666666666666
ignored,,,,,,,
gaps,False,140.0,148.0,False,17.5,26.0,211.0
ignored,,,,,,,
gaps,False,422.0,426.0,False,105.5,14.0,4365.0
ignored,,,,,,,
gaps,False,53.0,57.0,False,13.25,7.0,53.0
ignored,,,,,,,
gaps,False,93.0,95.0,False,46.5,3.0,93.0
ignored,,,,,,,
gaps,True,11941.0,11950.0,True,7602.0,482.0,59910.0
ignored,,,,,,,
gaps,False,497706.0,497721.0000000001,False,33180.4,72.0,498015.0
ignored,,,,,,,
gaps,True,19134.0,19147.0,True,224.7272727272727,15601.0,281811.0
gaps,True,5033.0,5046.0,True,2538.0,2195.0,247743.0
gaps,True,90.0,92.0,True,22.0,16356.0,682914.0
ignored,,,,,,,
gaps,False,3500.0,3512.0000000000036,False,291.6666666666667,54.0,20094.0
ignored,,,,,,,
gaps,False,647843.0,647848.9999999963,False,107973.83333333333,1866.0,20002853.0
ignored,,,,,,,
gaps,False,18043224.0,18043238.0,True,1634826.7000000002,10695.0,38570322.0
ignored,,,,,,,
gaps,False,4346623.0,4346637.0,False,310473.0714285714,1556.0,11807128.0
ignored,,,,,,,
gaps,False,35648.0,35661.999999999985,False,2546.285714285714,1422.0,87586.0
ignored,,,,,,,
gaps,False,13101.0,13107.0,False,2183.5,1382.0,27734.0
ignored,,,,,,,
gaps,False,90.0,107.0,False,5.294117647058823,44.0,133.0
ignored,,,,,,,
gaps,False,407.0,431.0,False,16.958333333333336,436.0,3100.0
ignored,,,,,,,
gaps,False,209.0,222.0,False,16.076923076923077,720.0,5301.0
ignored,,,,,,,
gaps,True,80611.0,80619.0,True,11598.666666666666,3238.0,2752063.0
ignored,,,,,,,
gaps,False,7.0,9.0,False,3.5,5.0,7.0
ignored,,,,,,,
gaps,False,799.4666666666666,804.4666666666666,False,159.89333333333332,8.0,799.4666666666666
ignored,,,,,,,
gaps,False,938.0,962.0,False,39.08333333333333,230.0,2269.0
ignored,,,,,,,
gaps,False,25023.0,25048.000000000087,False,1000.9200000000001,158.0,181060.0
ignored,,,,,,,
gaps,False,433.0,443.0,False,43.3,86.0,2101.0
ignored,,,,,,,
gaps,False,1099.6153846153845,1101.6153846153845,False,549.8076923076923,3.0,1099.6153846153845
ignored,,,,,,,
gaps,False,4898.0,4919.000000000004,False,233.23809523809524,144.0,17526.0
ignored,,,,,,,
gaps,False,15.0,18.0,False,5.0,11.0,27.0
ignored,,,,,,,
gaps,True,130.0,132.0,True,69.0,4133.0,145381.0
ignored,,,,,,,
gaps,False,307424.0,307435.0,False,27947.636363636364,1195.0,3091927.0
ignored,,,,,,,
gaps,True,687842.0,687864.0000000002,True,729.909090909091,39338.0,2014744.0
gaps,True,24531.0,24553.0,True,4829.5,298.0,40687.0
no gaps,,,,,,36851.0,2457363.0
ignored,,,,,,,
gaps,False,792.0,800.0,False,99.0,11.0,792.0
ignored,,,,,,,
gaps,False,1085643.0,1085657.0,False,77545.92857142857,1346.0,41322273.0
ignored,,,,,,,
gaps,False,588590.0,588592.0,True,429344.0,10258.0,3407879.0
ignored,,,,,,,
gaps,False,102826.0,102833.0,False,14689.428571428572,1746.0,1503185.0
ignored,,,,,,,
gaps,False,3520.0,3525.999999999971,False,586.6666666666666,2123.0,254685.0
ignored,,,,,,,
gaps,False,42.0,48.0,False,7.0,1289.0,30237.0
ignored,,,,,,,
gaps,False,19.0,25.0,False,3.1666666666666665,47.0,187.0
ignored,,,,,,,
gaps,False,235.0,251.0,False,14.6875,382.0,2376.0
ignored,,,,,,,
gaps,False,145.0,153.0,False,18.125,1074.0,18233.0
ignored,,,,,,,
gaps,True,1532714.0,1532722.0,True,253444.0,2219.0,2157879.0
ignored,,,,,,,
gaps,False,15.0,17.0,False,7.5,13.0,42.0
ignored,,,,,,,
gaps,False,314.0,336.0,False,14.272727272727273,265.0,1847.0
ignored,,,,,,,
gaps,False,2743.0,2758.0,False,182.86666666666665,27.0,2798.0
ignored,,,,,,,
gaps,False,3923.0,3937.0,False,280.2142857142857,66.0,9096.0
ignored,,,,,,,
gaps,False,2122.0,2126.0,False,530.5,14.0,4132.0
ignored,,,,,,,
gaps,False,10243.0,10261.999999999985,False,539.1052631578947,224.0,81624.0
ignored,,,,,,,
gaps,False,4.0,6.0,False,2.0,3.0,4.0
ignored,,,,,,,
gaps,True,1203.0,1206.0,True,41.333333333333336,1976.0,76524.0
ignored,,,,,,,
gaps,False,327431.0,327444.0,False,25187.0,770.0,332634.0
ignored,,,,,,,
gaps,True,64708.0,64716.0,True,410.4285714285714,9811.0,493160.0
gaps,True,6286.0,6294.0,True,915.25,516.0,117533.0
no gaps,,,,,,8347.0,589603.0
ignored,,,,,,,
gaps,False,5570.0,5577.0,False,795.7142857142858,24.0,5600.0
ignored,,,,,,,
gaps,False,756483.0,756493.0,False,75648.29999999999,684.0,3526079.0
ignored,,,,,,,
gaps,False,3078488.0,3078491.0,True,1372599.0,7449.0,3225396.0
ignored,,,,,,,
gaps,False,1091416.0,1091423.0,False,155916.57142857145,1026.0,1106526.0
ignored,,,,,,,
gaps,False,258.0,261.0,False,86.0,1152.0,4847.0
ignored,,,,,,,
gaps,False,435.0,438.0,False,145.0,1102.0,16030.0
ignored,,,,,,,
gaps,False,51.0,58.0,False,7.285714285714286,34.0,255.0
ignored,,,,,,,
gaps,False,34.0,39.0,False,6.8,299.0,1816.0
ignored,,,,,,,
gaps,False,134.0,141.0,False,19.142857142857142,158.0,1241.0
ignored,,,,,,,
gaps,True,236.0,239.0,True,9.666666666666668,1065.0,9813.0
ignored,,,,,,,
gaps,False,201.0,211.0,False,20.1,112.0,1132.0
ignored,,,,,,,
gaps,False,22752.0,22761.0,False,2528.0,40.0,23048.0
ignored,,,,,,,
gaps,False,469.0,477.0,False,58.625,48.0,1716.0
ignored,,,,,,,
gaps,False,1099.6153846153845,1101.6153846153845,False,549.8076923076923,3.0,1099.6153846153845
ignored,,,,,,,
gaps,False,1955.0,1965.0,False,195.5,85.0,3340.0
ignored,,,,,,,
gaps,False,78.0,80.0,False,39.0,4.0,78.0
ignored,,,,,,,
gaps,True,5843.0,5847.0,True,1697.0,2709.0,152512.0
ignored,,,,,,,
gaps,False,123.0,132.0,False,13.666666666666666,585.0,5979.0
ignored,,,,,,,
gaps,True,2815.0,2821.0,True,76.83333333333333,11906.0,197054.0
gaps,True,627.0,633.0,True,32.66666666666667,4027.0,455651.0
no gaps,,,,,,14801.0,682746.0
ignored,,,,,,,
gaps,False,138317.0,138327.0,False,13831.7,83.0,497307.0
ignored,,,,,,,
gaps,False,264136.0,264140.0,False,66034.0,1595.0,39986947.0
ignored,,,,,,,
gaps,False,1063008.0,1063012.0,True,698961.0,8810.0,26859709.0
ignored,,,,,,,
gaps,False,240064.0,240069.0,False,48012.8,1163.0,13800765.0
ignored,,,,,,,
gaps,False,23224.0,23234.0,False,2322.3999999999996,1136.0,324338.0
ignored,,,,,,,
gaps,False,337451.0,337463.0,False,28120.916666666664,1131.0,1195142.0
ignored,,,,,,,
gaps,False,85.0,94.0,False,9.444444444444445,61.0,231.0
ignored,,,,,,,
gaps,False,132.0,144.0,False,11.0,405.0,13928.0
ignored,,,,,,,
gaps,False,56.0,60.0,False,14.0,722.0,146723.0
ignored,,,,,,,
gaps,True,19910.0,19914.0,True,8650.5,2525.0,1342066.0
ignored,,,,,,,
gaps,False,30.0,33.0,False,10.0,7.0,53.0
ignored,,,,,,,
gaps,False,39512.0,39517.0,False,7902.4,10.0,43512.0
ignored,,,,,,,
gaps,False,194.0,211.0,False,11.411764705882353,218.0,1473.0
ignored,,,,,,,
gaps,False,285501.0,285523.0,False,12977.318181818182,136.0,407626.0
ignored,,,,,,,
gaps,False,1459.0,1477.9999999999964,False,76.78947368421053,113.0,11298.0
ignored,,,,,,,
gaps,False,4945.0,4957.0,False,412.08333333333337,53.0,6213.0
ignored,,,,,,,
gaps,False,75501.0,75516.00000000003,False,5033.400000000001,131.0,127280.0
ignored,,,,,,,
gaps,False,117.0,120.0,False,39.0,12.0,131.0
ignored,,,,,,,
gaps,True,1451.0,1455.0,True,111.5,3067.0,102055.0
ignored,,,,,,,
gaps,False,373534.0,373552.0,False,20751.88888888889,942.0,2721982.0
ignored,,,,,,,
gaps,True,878.0,881.0,True,60.0,134.0,1375.0
gaps,True,579.0,582.0,True,183.0,13.0,750.0
no gaps,,,,,,126.0,1746.0
ignored,,,,,,,
no gaps,,,,,,3.0,6.0
ignored,,,,,,,
gaps,False,13446.0,13448.0,False,6723.0,39.0,21881.0
ignored,,,,,,,
no gaps,,,,,,257.0,44574.0
ignored,,,,,,,
gaps,False,146.0,148.0,False,73.0,36.0,647.0
ignored,,,,,,,
no gaps,,,,,,47.0,134.0
ignored,,,,,,,
no gaps,,,,,,42.0,622.0
ignored,,,,,,,
no gaps,,,,,,9.0,18.0
ignored,,,,,,,
gaps,False,52.0,54.0,False,26.0,5.0,52.0
ignored,,,,,,,
gaps,False,82.0,84.0,False,41.0,13.0,134.0
ignored,,,,,,,
gaps,True,383.0,385.0,True,42.0,55.0,1213.0
ignored,,,,,,,
no gaps,,,,,,12.0,120.0
ignored,,,,,,,
gaps,False,13040.142857142857,13043.142857142859,False,4346.714285714286,12.0,13193.142857142857
ignored,,,,,,,
gaps,False,17335.2,17336.2,False,17335.2,1.0,17335.2
ignored,,,,,,,
gaps,False,25967.75,25969.75,False,12983.875,3.0,25967.75
ignored,,,,,,,
no gaps,,,,,,99.0,1196.0
ignored,,,,,,,
gaps,False,8692.0,8695.0,False,2897.333333333333,22.0,11742.0
ignored,,,,,,,
gaps,True,62002.0,62018.99999999997,True,395.35714285714283,5793.0,163224.0
gaps,True,4549.0,4566.0,True,315.5,153.0,9328.0
gaps,True,209.0,211.0,True,15.0,4890.0,132862.0
ignored,,,,,,,
gaps,False,164.0,167.0,False,54.66666666666667,9.0,212.0
ignored,,,,,,,
gaps,False,1153326.0,1153334.0,False,144165.75,855.0,54050467.0
ignored,,,,,,,
gaps,False,2457586.0,2457595.0,True,409082.25,3584.0,6376328.0
ignored,,,,,,,
gaps,False,1144418.0,1144429.0,False,104038.0,606.0,2863471.0
ignored,,,,,,,
gaps,False,27617.0,27624.0,False,3945.285714285714,836.0,184489.0
ignored,,,,,,,
gaps,False,3711.0,3716.0,False,742.2,584.0,18399.0
ignored,,,,,,,
gaps,False,52.0,62.000000000000014,False,5.199999999999999,36.0,123.0
ignored,,,,,,,
gaps,False,112.0,122.0,False,11.2,170.0,1261.0
ignored,,,,,,,
gaps,False,177.0,181.0,False,44.25,422.0,4440.0
ignored,,,,,,,
gaps,True,32715.0,32724.0,True,6613.5,923.0,153888.0
ignored,,,,,,,
gaps,False,224.0,240.9999999999999,False,13.176470588235293,143.0,988.0
ignored,,,,,,,
gaps,False,100.0,110.0,False,10.0,52.0,512.0
ignored,,,,,,,
gaps,False,17335.2,17347.2,False,1444.6000000000001,81.0,20075.2
ignored,,,,,,,
gaps,False,91.0,94.0,False,30.333333333333336,3.0,91.0
ignored,,,,,,,
gaps,False,580922.0,580930.0,False,72615.25,192.0,977940.0
ignored,,,,,,,
gaps,True,152.0,159.0,True,9.571428571428571,694.0,12559.0
ignored,,,,,,,
gaps,False,414902.0,414908.0,False,69150.33333333333,470.0,6570883.0
ignored,,,,,,,
gaps,True,497944.0,497970.0,True,451.53846153846155,10249.0,1538320.0
gaps,True,60654.0,60680.0,True,4622.818181818182,255.0,188382.0
no gaps,,,,,,10422.0,1752206.0
ignored,,,,,,,
gaps,False,295.0,297.0,False,147.5,3.0,295.0
ignored,,,,,,,
gaps,False,26409.0,26432.0,False,1148.2173913043478,220.0,40795.0
ignored,,,,,,,
gaps,False,978358.0,978367.0,True,321781.0,1694.0,1026877.0
ignored,,,,,,,
gaps,False,477967.5,477990.49999999994,False,20781.195652173916,177.0,482192.5
ignored,,,,,,,
gaps,False,30239.5,30255.5,False,1889.96875,177.0,30705.5
ignored,,,,,,,
gaps,False,981.0,996.0000000000005,False,65.4,208.0,2479.0
ignored,,,,,,,
gaps,False,11.0,14.0,False,3.666666666666667,11.0,23.0
ignored,,,,,,,
gaps,False,325.0,342.0000000000001,False,19.11764705882353,87.0,721.0
ignored,,,,,,,
gaps,False,412.0,431.0,False,21.68421052631579,181.0,2000.0
ignored,,,,,,,
gaps,True,324650.0,324675.00000000023,True,17330.70588235294,548.0,2039066.0
ignored,,,,,,,
gaps,False,158.75,159.75,False,158.75,1.0,158.75
ignored,,,,,,,
gaps,False,200.0,210.0,False,20.0,47.0,477.0
ignored,,,,,,,
gaps,False,106357.0,106367.0,False,10635.7,32.0,113944.0
ignored,,,,,,,
gaps,False,341.0,346.0,False,68.2,8.0,341.0
ignored,,,,,,,
gaps,False,1099.6153846153845,1100.6153846153845,False,1099.6153846153845,2.0,1099.6153846153845
ignored,,,,,,,
gaps,False,1161.0,1165.0,False,290.25,6.0,1161.0
ignored,,,,,,,
gaps,True,9176.0,9181.0,True,6702.0,1233.0,231246.0
ignored,,,,,,,
gaps,False,652811.0,652834.9999999998,False,27200.458333333332,115.0,1380618.0
ignored,,,,,,,
gaps,True,252179.0,252212.0,True,406.5161290322582,27341.0,857327.0
gaps,True,6903.0,6934.000000000004,True,250.1428571428572,680.0,24525.0
gaps,True,2978.0,2981.0,True,428.6666666666667,23743.0,754195.0
ignored,,,,,,,
gaps,False,775.0,784.0,False,86.11111111111111,15.0,797.0
ignored,,,,,,,
gaps,False,1673424.0,1673436.0,False,139452.0,1150.0,35712972.0
ignored,,,,,,,
gaps,False,312111.0,312120.0,True,10418.111111111111,8886.0,2520707.0
ignored,,,,,,,
gaps,False,445044.0,445057.0,False,34234.153846153844,1405.0,1724806.0
ignored,,,,,,,
gaps,False,46051.0,46065.0,False,3289.3571428571427,1760.0,284777.0
ignored,,,,,,,
gaps,False,1779.0,1787.0,False,222.375,1212.0,16913.0
ignored,,,,,,,
gaps,False,93.0,108.0,False,6.2,49.0,178.0
ignored,,,,,,,
gaps,False,138.0,154.0,False,8.625,436.0,2672.0
ignored,,,,,,,
gaps,False,132.0,144.0,False,11.0,790.0,7763.0
ignored,,,,,,,
gaps,True,22332.0,22341.0,True,4396.0,1643.0,281105.0
ignored,,,,,,,
gaps,False,39.0,42.0,False,13.0,3.0,39.0
ignored,,,,,,,
gaps,False,322.0,353.0,False,10.387096774193548,237.0,1568.0
ignored,,,,,,,
gaps,False,6451.0,6473.000000000001,False,293.2272727272727,60.0,7427.0
ignored,,,,,,,
gaps,False,1460.0,1475.0000000000005,False,97.33333333333334,48.0,3022.0
ignored,,,,,,,
gaps,False,4094.0,4111.0,False,240.8235294117647,64.0,5166.0
ignored,,,,,,,
gaps,False,38669.0,38698.0,False,1333.4137931034481,156.0,47805.0
ignored,,,,,,,
gaps,False,26.0,30.0,False,6.5,8.0,41.0
ignored,,,,,,,
gaps,True,148.0,151.0,True,31.0,2083.0,54827.0
ignored,,,,,,,
gaps,False,203.0,214.0,False,18.454545454545457,683.0,5103.0
ignored,,,,,,,
gaps,True,1866817.0,1866908.0,True,1277.6179775280898,117838.0,4360026.0
gaps,True,49842.0,49931.00000000012,True,1731.8947368421052,479.0,639506.0
gaps,True,5805.0,5807.0,True,2145.0,102045.0,7543768.0
ignored,,,,,,,
gaps,False,11891.0,11912.0,False,566.2380952380952,81.0,19387.0
ignored,,,,,,,
gaps,False,2860422.0,2860446.0,False,119184.25,4768.0,146162793.0
ignored,,,,,,,
gaps,False,10568412.0,10568433.0,True,1011515.3333333334,30288.0,24478507.0
ignored,,,,,,,
gaps,False,2861721.0,2861760.000000001,False,73377.46153846155,4476.0,7659290.0
ignored,,,,,,,
gaps,False,50510.0,50548.0,False,1329.2105263157896,6630.0,499687.0
ignored,,,,,,,
gaps,False,335.0,359.0,False,13.958333333333334,4246.0,53576.0
ignored,,,,,,,
gaps,False,229.0,264.0000000000002,False,6.542857142857143,273.0,1228.0
ignored,,,,,,,
gaps,False,1132.0,1173.0000000000018,False,27.60975609756098,1446.0,10415.0
ignored,,,,,,,
gaps,False,362.0,404.0,False,8.61904761904762,3088.0,32693.0
ignored,,,,,,,
gaps,True,1043461.0,1043491.0,True,147443.7142857143,5837.0,1188820.0
ignored,,,,,,,
gaps,False,113.0,134.0,False,5.380952380952381,53.0,277.0
ignored,,,,,,,
gaps,False,34.0,36.0,False,17.0,9.0,134.0
ignored,,,,,,,
gaps,False,636.0,676.0,False,15.9,1131.0,7455.0
ignored,,,,,,,
gaps,False,22265.0,22297.0,False,695.78125,178.0,37298.0
ignored,,,,,,,
gaps,False,1703.0,1731.9999999999982,False,58.724137931034484,281.0,13762.0
ignored,,,,,,,
gaps,False,8535.0,8574.0,False,218.84615384615384,230.0,19998.0
ignored,,,,,,,
gaps,False,91805.0,91840.0,False,2623.0,780.0,587202.0
ignored,,,,,,,
gaps,False,140.0,148.0,False,17.5,42.0,415.0
ignored,,,,,,,
gaps,True,5474.0,5493.0,True,414.5,12344.0,612917.0
ignored,,,,,,,
gaps,False,390458.0,390492.00000000006,False,11484.058823529413,2427.0,413895.0
ignored,,,,,,,
gaps,True,85115.0,85124.0,True,362.44444444444434,5774.0,323452.0
gaps,True,9079.0,9088.0,True,1287.5,334.0,91505.0
no gaps,,,,,,5333.0,311043.0
ignored,,,,,,,
gaps,False,7570.0,7578.999999999996,False,841.1111111111111,15.0,22570.0
ignored,,,,,,,
gaps,False,155.0,157.0,False,77.5,286.0,8018.0
ignored,,,,,,,
gaps,False,6040347.0,6040351.0,True,1384029.0,2943.0,6077427.0
ignored,,,,,,,
gaps,False,1651568.0,1651575.0,False,235938.2857142857,368.0,1654780.0
ignored,,,,,,,
gaps,False,8.0,11.0,False,2.666666666666667,391.0,1524.0
ignored,,,,,,,
gaps,False,38.0,40.999999999999545,False,12.666666666666668,337.0,3411.0
ignored,,,,,,,
gaps,False,18.0,21.0,False,6.0,9.0,43.0
ignored,,,,,,,
gaps,False,176.0,180.0,False,44.0,101.0,648.0
ignored,,,,,,,
gaps,False,70.0,75.0,False,14.0,76.0,554.0
ignored,,,,,,,
gaps,True,90983.0,90988.0,True,28550.666666666664,626.0,499804.0
ignored,,,,,,,
gaps,False,90.0,96.0,False,15.0,67.0,385.0
ignored,,,,,,,
gaps,False,8604.0,8613.0,False,956.0,49.0,52797.0
ignored,,,,,,,
gaps,False,848.0,858.0,False,84.80000000000001,37.0,1277.0
ignored,,,,,,,
gaps,False,62.0,65.0,False,20.666666666666664,11.0,155.0
ignored,,,,,,,
gaps,False,410.0,418.0,False,51.25,29.0,804.0
ignored,,,,,,,
gaps,True,12433.0,12437.0,True,3862.5,1717.0,286437.0
ignored,,,,,,,
gaps,False,257721.0,257730.0,False,28635.666666666668,275.0,3631677.0
ignored,,,,,,,
no gaps,,,,,,1156.0,14378.0
no gaps,,,,,,528.0,105514.0
no gaps,,,,,,1236.0,94675.0
ignored,,,,,,,
gaps,False,45063.0,45067.0,False,11265.75,227.0,102822.0
ignored,,,,,,,
gaps,False,2982.0,2984.0,True,1439.0,1345.0,163054.0
ignored,,,,,,,
gaps,False,3266.0,3268.0,False,1633.0,156.0,8782.0
ignored,,,,,,,
gaps,False,2511.0,2514.0,False,837.0,216.0,3371.0
ignored,,,,,,,
no gaps,,,,,,235.0,2249.0
ignored,,,,,,,
gaps,False,45.0,47.0,False,22.5,93.0,445.0
ignored,,,,,,,
gaps,False,54.0,57.0,False,18.0,88.0,773.0
ignored,,,,,,,
gaps,True,1026.0,1029.0,True,263.0,272.0,5602.0
ignored,,,,,,,
gaps,False,35.0,37.0,False,17.5,18.0,101.0
ignored,,,,,,,
gaps,False,13040.142857142857,13042.142857142857,False,6520.071428571428,2.0,13040.142857142857
ignored,,,,,,,
gaps,False,48.0,51.0,False,16.0,3.0,48.0
ignored,,,,,,,
gaps,False,25967.75,25969.75,False,12983.875,3.0,25967.75
ignored,,,,,,,
gaps,True,289.0,291.0,True,52.0,676.0,17888.0
ignored,,,,,,,
gaps,False,3186.0,3190.0,False,796.5,123.0,4940.0
ignored,,,,,,,
gaps,True,81465.0,81498.0,True,212.65384615384616,15340.0,571175.0
gaps,True,3790.0,3820.0,True,65.5,703.0,63692.0
gaps,True,173.0,176.0,True,16.5,14224.0,638798.0
ignored,,,,,,,
gaps,False,26413.0,26418.0,False,5282.6,21.0,26789.0
ignored,,,,,,,
gaps,False,1459112.0,1459140.9999999925,False,50314.206896551725,1168.0,55500718.0
ignored,,,,,,,
gaps,False,1114271.0,1114277.0,True,680535.0,5938.0,2374640.0
ignored,,,,,,,
gaps,False,408191.0,408206.00000000023,False,27212.733333333334,861.0,1191467.0
ignored,,,,,,,
gaps,False,35373.0,35388.0,False,2358.2000000000003,1122.0,149771.0
ignored,,,,,,,
gaps,False,269.0,279.0,False,26.9,911.0,10302.0
ignored,,,,,,,
gaps,False,46.0,55.0,False,5.111111111111111,45.0,304.0
ignored,,,,,,,
gaps,False,347.0,364.0,False,20.41176470588235,363.0,3398.0
ignored,,,,,,,
gaps,False,343.0,365.0,False,15.590909090909092,575.0,5351.0
ignored,,,,,,,
gaps,True,170977.0,170995.0,True,26656.333333333332,1246.0,282797.0
ignored,,,,,,,
gaps,False,52.0,55.00000000000001,False,17.333333333333336,7.0,52.0
ignored,,,,,,,
gaps,False,799.4666666666666,800.4666666666666,False,799.4666666666666,1.0,799.4666666666666
ignored,,,,,,,
gaps,False,386.0,417.0,False,12.451612903225806,213.0,1252.0
ignored,,,,,,,
gaps,False,20684.0,20700.0,False,1292.75,68.0,21334.0
ignored,,,,,,,
gaps,False,696.0,713.0,False,40.94117647058823,62.0,1894.0
ignored,,,,,,,
gaps,False,596.0,602.0000000000018,False,99.33333333333333,27.0,13010.0
ignored,,,,,,,
gaps,False,2758.0,2782.9999999999964,False,110.32,116.0,28273.0
ignored,,,,,,,
gaps,False,25.0,27.0,False,12.5,5.0,25.0
ignored,,,,,,,
gaps,True,2465.0,2473.0,True,255.66666666666666,2311.0,82208.0
ignored,,,,,,,
gaps,False,147899.0,147922.99999999907,False,6162.458333333333,723.0,5573523.0
ignored,,,,,,,
gaps,True,57592.0,57603.0,True,419.6363636363636,7599.0,216119.0
gaps,True,2038.0,2048.0,True,66.2,419.0,255872.0
gaps,True,67569.0,67572.0,True,62104.0,6330.0,651270.0
ignored,,,,,,,
gaps,False,5074.0,5082.0,False,634.25,38.0,5865.0
ignored,,,,,,,
gaps,False,770993.0,771002.0000000009,False,85665.88888888889,627.0,5226564.0
ignored,,,,,,,
gaps,False,3692258.0,3692263.0,True,627295.8,5721.0,6024276.0
ignored,,,,,,,
gaps,False,1228370.0,1228378.0,False,153546.25,812.0,1243674.0
ignored,,,,,,,
gaps,False,26.0,33.0,False,3.714285714285714,908.0,4879.0
ignored,,,,,,,
gaps,False,171.0,174.0,False,57.0,959.0,14270.0
ignored,,,,,,,
gaps,False,54.0,57.0,False,18.0,47.0,305.0
ignored,,,,,,,
